    0.000000    7.878178e-03
    0.031250    7.936344e-03
    0.062500    7.996376e-03
    0.093750    8.058261e-03
    0.125000    8.121976e-03
    0.156250    8.187486e-03
    0.187500    8.254748e-03
    0.218750    8.323710e-03
    0.250000    8.394312e-03
    0.281250    8.466484e-03
    0.312500    8.540152e-03
    0.343750    8.615234e-03
    0.375000    8.691643e-03
    0.406250    8.769289e-03
    0.437500    8.848079e-03
    0.468750    8.927916e-03
    0.500000    9.008704e-03
    0.531250    9.090348e-03
    0.562500    9.172752e-03
    0.593750    9.255825e-03
    0.625000    9.339479e-03
    0.656250    9.423630e-03
    0.687500    9.508202e-03
    0.718750    9.593124e-03
    0.750000    9.678333e-03
    0.781250    9.763777e-03
    0.812500    9.849411e-03
    0.843750    9.935202e-03
    0.875000    1.002113e-02
    0.906250    1.010718e-02
    0.937500    1.019336e-02
    0.968750    1.027967e-02
    1.000000    1.036616e-02
    1.031250    1.045284e-02
    1.062500    1.053979e-02
    1.093750    1.062706e-02
    1.125000    1.071473e-02
    1.156250    1.080288e-02
    1.187500    1.089163e-02
    1.218750    1.098107e-02
    1.250000    1.107134e-02
    1.281250    1.116256e-02
    1.312500    1.125487e-02
    1.343750    1.134842e-02
    1.375000    1.144337e-02
    1.406250    1.153986e-02
    1.437500    1.163808e-02
    1.468750    1.173818e-02
    1.500000    1.184033e-02
    1.531250    1.194471e-02
    1.562500    1.205148e-02
    1.593750    1.216081e-02
    1.625000    1.227287e-02
    1.656250    1.238782e-02
    1.687500    1.250581e-02
    1.718750    1.262700e-02
    1.750000    1.275152e-02
    1.781250    1.287952e-02
    1.812500    1.301112e-02
    1.843750    1.314644e-02
    1.875000    1.328557e-02
    1.906250    1.342863e-02
    1.937500    1.357570e-02
    1.968750    1.372685e-02
    2.000000    1.388214e-02
    2.031250    1.404163e-02
    2.062500    1.420535e-02
    2.093750    1.437334e-02
    2.125000    1.454563e-02
    2.156250    1.472221e-02
    2.187500    1.490309e-02
    2.218750    1.508827e-02
    2.250000    1.527772e-02
    2.281250    1.547144e-02
    2.312500    1.566939e-02
    2.343750    1.587155e-02
    2.375000    1.607788e-02
    2.406250    1.628835e-02
    2.437500    1.650294e-02
    2.468750    1.672160e-02
    2.500000    1.694432e-02
    2.531250    1.717106e-02
    2.562500    1.740182e-02
    2.593750    1.763659e-02
    2.625000    1.787537e-02
    2.656250    1.811816e-02
    2.687500    1.836501e-02
    2.718750    1.861594e-02
    2.750000    1.887100e-02
    2.781250    1.913028e-02
    2.812500    1.939386e-02
    2.843750    1.966184e-02
    2.875000    1.993435e-02
    2.906250    2.021154e-02
    2.937500    2.049357e-02
    2.968750    2.078063e-02
    3.000000    2.107293e-02
    3.031250    2.137071e-02
    3.062500    2.167422e-02
    3.093750    2.198374e-02
    3.125000    2.229956e-02
    3.156250    2.262202e-02
    3.187500    2.295144e-02
    3.218750    2.328821e-02
    3.250000    2.363270e-02
    3.281250    2.398533e-02
    3.312500    2.434651e-02
    3.343750    2.471670e-02
    3.375000    2.509636e-02
    3.406250    2.548596e-02
    3.437500    2.588601e-02
    3.468750    2.629702e-02
    3.500000    2.671952e-02
    3.531250    2.715404e-02
    3.562500    2.760114e-02
    3.593750    2.806139e-02
    3.625000    2.853537e-02
    3.656250    2.902367e-02
    3.687500    2.952689e-02
    3.718750    3.004565e-02
    3.750000    3.058056e-02
    3.781250    3.113226e-02
    3.812500    3.170141e-02
    3.843750    3.228864e-02
    3.875000    3.289464e-02
    3.906250    3.352008e-02
    3.937500    3.416567e-02
    3.968750    3.483211e-02
    4.000000    3.552013e-02
    4.031250    3.623048e-02
    4.062500    3.696392e-02
    4.093750    3.772126e-02
    4.125000    3.850329e-02
    4.156250    3.931088e-02
    4.187500    4.014489e-02
    4.218750    4.100623e-02
    4.250000    4.189586e-02
    4.281250    4.281475e-02
    4.312500    4.376395e-02
    4.343750    4.474453e-02
    4.375000    4.575764e-02
    4.406250    4.680446e-02
    4.437500    4.788625e-02
    4.468750    4.900433e-02
    4.500000    5.016009e-02
    4.531250    5.135500e-02
    4.562500    5.259061e-02
    4.593750    5.386855e-02
    4.625000    5.519054e-02
    4.656250    5.655840e-02
    4.687500    5.797405e-02
    4.718750    5.943950e-02
    4.750000    6.095690e-02
    4.781250    6.252848e-02
    4.812500    6.415660e-02
    4.843750    6.584376e-02
    4.875000    6.759255e-02
    4.906250    6.940573e-02
    4.937500    7.128617e-02
    4.968750    7.323689e-02
    5.000000    7.526105e-02
    5.031250    7.736195e-02
    5.062500    7.954304e-02
    5.093750    8.180793e-02
    5.125000    8.416039e-02
    5.156250    8.660432e-02
    5.187500    8.914380e-02
    5.218750    9.178308e-02
    5.250000    9.452654e-02
    5.281250    9.737876e-02
    5.312500    1.003445e-01
    5.343750    1.034285e-01
    5.375000    1.066361e-01
    5.406250    1.099723e-01
    5.437500    1.134425e-01
    5.468750    1.170523e-01
    5.500000    1.208075e-01
    5.531250    1.247139e-01
    5.562500    1.287776e-01
    5.593750    1.330047e-01
    5.625000    1.374016e-01
    5.656250    1.419749e-01
    5.687500    1.467311e-01
    5.718750    1.516772e-01
    5.750000    1.568199e-01
    5.781250    1.621664e-01
    5.812500    1.677239e-01
    5.843750    1.734997e-01
    5.875000    1.795012e-01
    5.906250    1.857359e-01
    5.937500    1.922116e-01
    5.968750    1.989358e-01
    6.000000    2.059165e-01
    6.031250    2.131613e-01
    6.062500    2.206783e-01
    6.093750    2.284754e-01
    6.125000    2.365605e-01
    6.156250    2.449416e-01
    6.187500    2.536267e-01
    6.218750    2.626236e-01
    6.250000    2.719403e-01
    6.281250    2.815845e-01
    6.312500    2.915639e-01
    6.343750    3.018863e-01
    6.375000    3.125589e-01
    6.406250    3.235892e-01
    6.437500    3.349841e-01
    6.468750    3.467507e-01
    6.500000    3.588955e-01
    6.531250    3.714248e-01
    6.562500    3.843447e-01
    6.593750    3.976609e-01
    6.625000    4.113786e-01
    6.656250    4.255027e-01
    6.687500    4.400376e-01
    6.718750    4.549872e-01
    6.750000    4.703548e-01
    6.781250    4.861432e-01
    6.812500    5.023546e-01
    6.843750    5.189904e-01
    6.875000    5.360513e-01
    6.906250    5.535373e-01
    6.937500    5.714476e-01
    6.968750    5.897804e-01
    7.000000    6.085333e-01
    7.031250    6.277027e-01
    7.062500    6.472840e-01
    7.093750    6.672717e-01
    7.125000    6.876590e-01
    7.156250    7.084383e-01
    7.187500    7.296006e-01
    7.218750    7.511357e-01
    7.250000    7.730321e-01
    7.281250    7.952772e-01
    7.312500    8.178569e-01
    7.343750    8.407558e-01
    7.375000    8.639571e-01
    7.406250    8.874426e-01
    7.437500    9.111925e-01
    7.468750    9.351857e-01
    7.500000    9.593996e-01
    7.531250    9.838100e-01
    7.562500    1.008391e+00
    7.593750    1.033116e+00
    7.625000    1.057956e+00
    7.656250    1.082881e+00
    7.687500    1.107858e+00
    7.718750    1.132856e+00
    7.750000    1.157838e+00
    7.781250    1.182770e+00
    7.812500    1.207612e+00
    7.843750    1.232327e+00
    7.875000    1.256874e+00
    7.906250    1.281212e+00
    7.937500    1.305297e+00
    7.968750    1.329085e+00
